Row,course_name,tee_date,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
453,stonegate_golf_club_central,07-05-2026,8:52 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
454,stonegate_golf_club_central,05-05-2026,8:52 AM,58.52,58.75,62.67,65.33,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
455,stonegate_golf_club_central,11-05-2026,8:52 AM,,58.75,62.67,65.33,NEVER_LISTED,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,OTA_ONLY
456,stonegate_golf_club_central,08-05-2026,8:52 AM,72.22,,,,ADDED_AND_SOLD,NEVER_LISTED,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
457,stonegate_golf_club_central,04-05-2026,8:52 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
458,stonegate_golf_club_central,09-05-2026,8:52 AM,,72.42,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
459,stonegate_golf_club_central,09-05-2026,9:00 AM,,82.94,86.44,90.46,NEVER_LISTED,ADDED_AND_SOLD,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
460,stonegate_golf_club_central,07-05-2026,9:00 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
461,stonegate_golf_club_central,06-05-2026,9:00 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
462,stonegate_golf_club_central,10-05-2026,9:00 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
463,stonegate_golf_club_central,04-05-2026,9:00 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
464,stonegate_golf_club_central,10-05-2026,9:07 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
465,stonegate_golf_club_central,07-05-2026,9:07 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
466,stonegate_golf_club_central,04-05-2026,9:07 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
467,stonegate_golf_club_central,06-05-2026,9:07 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
468,stonegate_golf_club_central,04-05-2026,9:15 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
469,stonegate_golf_club_central,10-05-2026,9:15 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
470,stonegate_golf_club_central,09-05-2026,9:15 AM,,72.42,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
471,stonegate_golf_club_central,06-05-2026,9:15 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
472,stonegate_golf_club_central,07-05-2026,9:15 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
473,stonegate_golf_club_central,04-05-2026,9:22 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
474,stonegate_golf_club_central,07-05-2026,9:22 AM,58.52,58.75,62.67,65.33,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
475,stonegate_golf_club_central,10-05-2026,9:22 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
476,stonegate_golf_club_central,06-05-2026,9:22 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
477,stonegate_golf_club_central,09-05-2026,9:22 AM,,72.42,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
478,stonegate_golf_club_central,11-05-2026,9:30 AM,58.52,58.75,62.67,65.33,ADDED_LATER,ADDED_LATER,ADDED_LATER,ADDED_LATER,BRAND_AND_OTA
479,stonegate_golf_club_central,10-05-2026,9:30 AM,58.52,58.75,62.67,65.33,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
480,stonegate_golf_club_central,04-05-2026,9:30 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
481,stonegate_golf_club_central,06-05-2026,9:30 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
482,stonegate_golf_club_central,07-05-2026,9:30 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
483,stonegate_golf_club_central,11-05-2026,9:37 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
484,stonegate_golf_club_central,10-05-2026,9:37 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
485,stonegate_golf_club_central,04-05-2026,9:37 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
486,stonegate_golf_club_central,07-05-2026,9:37 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
487,stonegate_golf_club_central,09-05-2026,9:37 AM,72.22,72.42,76.11,79.53,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
488,stonegate_golf_club_central,08-05-2026,9:37 AM,,72.42,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
489,stonegate_golf_club_central,06-05-2026,9:37 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
490,stonegate_golf_club_central,11-05-2026,9:45 AM,58.52,58.75,62.67,65.33,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
491,stonegate_golf_club_central,10-05-2026,9:45 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
492,stonegate_golf_club_central,07-05-2026,9:45 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
493,stonegate_golf_club_central,09-05-2026,9:45 AM,72.22,72.42,76.11,79.53,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
494,stonegate_golf_club_central,06-05-2026,9:45 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
495,stonegate_golf_club_central,04-05-2026,9:45 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
496,stonegate_golf_club_central,10-05-2026,9:52 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
497,stonegate_golf_club_central,04-05-2026,9:52 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
498,stonegate_golf_club_central,09-05-2026,9:52 AM,72.22,72.42,76.11,79.53,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
499,stonegate_golf_club_central,11-05-2026,9:52 AM,58.52,58.75,62.67,65.33,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
500,stonegate_golf_club_central,06-05-2026,9:52 AM,58.52,58.75,62.67,65.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
501,stonegate_golf_club_central,07-05-2026,9:52 AM,,58.75,,,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
